Date,Open,High,Low,Close,Adj Close,Volume
22/03/2007,11700,11780,11640,11640,8516.821289,22119900
23/03/2007,11680,11720,11520,11600,8487.552734,17271600
26/03/2007,11640,11700,11560,11680,8546.086914,15899800
27/03/2007,11640,11660,11540,11600,8487.552734,18780200
28/03/2007,11600,11600,11400,11440,8370.484375,22607300
29/03/2007,11300,11480,11280,11380,8326.581055,30754300
30/03/2007,11380,11380,11240,11260,8238.782227,22767000
02/04/2007,11280,11420,11280,11320,8282.682617,20035050
03/04/2007,11340,11560,11320,11480,8399.751953,19676650
04/04/2007,11660,11940,11620,11900,8707.061523,44768400
05/04/2007,12020,12060,11820,11860,8677.794922,15772300
06/04/2007,11920,11960,11680,11740,8589.992188,15445750
09/04/2007,11800,11800,11660,11680,8546.086914,12778300
10/04/2007,11680,11780,11520,11560,8458.286133,22281600
11/04/2007,11680,12020,11660,11980,8765.588867,42482950
12/04/2007,11940,12080,11880,12080,8838.762695,34352850
13/04/2007,12080,12200,11900,12040,8809.494141,35876550
16/04/2007,11980,12060,11860,11860,8677.794922,20227200
17/04/2007,11920,11980,11760,11860,8677.794922,22060000
18/04/2007,11800,11820,11620,11660,8531.455078,25200000
19/04/2007,11620,11640,11360,11440,8370.484375,32114150
20/04/2007,11480,11560,11420,11460,8385.121094,16748300
23/04/2007,11560,11680,11400,11400,8341.217773,18575450
24/04/2007,11480,11540,11360,11420,8355.852539,25104600
25/04/2007,11520,11560,11240,11280,8253.416992,29520750
26/04/2007,11400,11620,11400,11600,8487.552734,27133550
27/04/2007,11620,11740,11460,11600,8487.552734,30426400
30/04/2007,11600,11660,11380,11480,8399.751953,18851000
02/05/2007,11400,11600,11400,11500,8414.381836,16500000
03/05/2007,11560,11620,11460,11480,8399.751953,14666550
04/05/2007,11480,11560,11480,11520,8429.019531,12117750
07/05/2007,11600,11740,11560,11740,8589.992188,29269050
08/05/2007,11760,11860,11580,11640,8516.821289,30470000
09/05/2007,11600,11720,11480,11600,8487.552734,19446550
10/05/2007,11700,11720,11500,11500,8414.381836,21284800
11/05/2007,11500,11540,11380,11460,8385.121094,18063550
14/05/2007,11500,11560,11400,11480,8399.751953,15178550
15/05/2007,11480,11500,11380,11460,8385.121094,16629900
16/05/2007,11380,11480,11380,11400,8341.217773,13728550
17/05/2007,11380,11460,11240,11320,8282.682617,32991650
18/05/2007,11200,11220,10960,11080,8107.080566,44367750
21/05/2007,10940,11160,10920,11040,8077.812012,27085250
22/05/2007,11120,11340,11120,11300,8268.049805,40901450
23/05/2007,11320,11360,11180,11240,8224.146484,18800050
25/05/2007,11000,11140,11000,11040,8077.812012,30527900
28/05/2007,11000,11020,10920,10960,8019.275391,19714700
29/05/2007,10920,10940,10700,10740,7858.304688,34405050
30/05/2007,10740,10740,10500,10640,7785.136719,39442700
31/05/2007,10720,10840,10640,10700,7829.036621,32327800
01/06/2007,10920,11180,10860,11120,8136.344238,48280700
04/06/2007,11320,11560,11260,11440,8370.484375,54176150
05/06/2007,11500,11640,11380,11420,8355.852539,30539250
07/06/2007,11180,11400,11180,11380,8326.581055,24129700
08/06/2007,11240,11520,11220,11440,8370.484375,33649350
11/06/2007,11560,11700,11440,11560,8458.286133,33486900
12/06/2007,11440,11660,11440,11560,8458.286133,17372350
13/06/2007,11500,11540,11340,11460,8385.121094,17896500
14/06/2007,11600,11620,11460,11620,8502.188477,31985700
15/06/2007,11560,11580,11420,11480,8399.751953,24082300
18/06/2007,11600,11800,11520,11780,8619.255859,34236550
19/06/2007,11880,11880,11660,11700,8560.725586,19075450
20/06/2007,11740,11760,11480,11540,8443.651367,28625550
21/06/2007,11720,11840,11720,11780,8619.255859,46066600
22/06/2007,11920,12020,11760,11820,8648.523438,41545600
25/06/2007,11760,11940,11700,11760,8604.621094,19727450
26/06/2007,11820,11860,11660,11760,8604.621094,19325000
27/06/2007,11680,11720,11580,11620,8502.188477,17356150
28/06/2007,11620,11700,11500,11560,8465.571289,20486950
29/06/2007,11560,11580,11320,11320,8289.816406,27230000
02/07/2007,11560,11580,11320,11320,8289.816406,28822950
03/07/2007,11440,11500,11360,11420,8363.048828,25979550
04/07/2007,11460,11680,11440,11560,8465.571289,21507800
05/07/2007,11740,11860,11640,11820,8655.973633,33418800
06/07/2007,12060,12640,11980,12540,9183.240234,82871050
09/07/2007,12760,12980,12660,12860,9417.582031,63496300
10/07/2007,12780,12940,12580,12580,9212.533203,33803150
11/07/2007,12420,12760,12400,12700,9300.40918,26573900
12/07/2007,12700,13040,12680,12920,9461.522461,28582500
13/07/2007,13300,13740,13180,13740,10062.02148,68696450
16/07/2007,13700,13720,12960,13000,9520.106445,48383750
18/07/2007,13160,13240,12800,12800,9373.643555,37695850
19/07/2007,12700,12980,12620,12720,9315.057617,29848650
20/07/2007,12820,13220,12720,13220,9681.217773,28872250
23/07/2007,13060,13200,12980,13160,9637.275391,20428050
24/07/2007,13180,13260,12920,13080,9578.691406,17940900
25/07/2007,12800,13060,12800,12960,9490.814453,19926200
26/07/2007,12980,13040,12520,12520,9168.594727,31223850
27/07/2007,12340,12360,11920,11920,8729.204102,57318200
30/07/2007,11920,12200,11860,12200,8934.253906,30529200
31/07/2007,12300,12320,12180,12280,8992.836914,23017750
01/08/2007,12000,12100,11520,11620,8509.511719,53035500
02/08/2007,11780,11920,11520,11800,8641.326172,29307050
03/08/2007,12000,12140,11780,11800,8641.326172,30259700
06/08/2007,11460,11720,11440,11680,8553.448242,26664700
07/08/2007,11900,11920,11640,11680,8553.448242,15727400
08/08/2007,11800,12040,11740,12040,8817.082031,20627250
09/08/2007,12400,12500,12320,12420,9095.366211,42449700
10/08/2007,12120,12160,11960,12060,8831.730469,30724000
13/08/2007,12120,12340,12020,12260,8978.191406,17635500
14/08/2007,12240,12420,12140,12240,8963.546875,16922600
16/08/2007,11680,11800,11580,11600,8494.863281,50978800
17/08/2007,11740,11800,11360,11440,8377.695313,37513450
20/08/2007,11800,11840,11700,11800,8641.326172,24012750
21/08/2007,11800,11980,11720,11840,8670.620117,18044500
22/08/2007,11920,12040,11840,11880,8699.912109,20210450
23/08/2007,12200,12260,11940,11980,8773.140625,19973500
24/08/2007,11900,11940,11660,11720,8582.741211,18926300
27/08/2007,11820,12000,11500,11540,8450.924805,21689350
28/08/2007,11480,11540,11360,11520,8436.279297,26209000
29/08/2007,11160,11360,11160,11240,8231.231445,32118350
30/08/2007,11500,11560,11380,11440,8377.695313,19231700
31/08/2007,11400,11820,11400,11820,8655.973633,30225900
03/09/2007,11820,11820,11500,11520,8436.279297,19882000
04/09/2007,11520,11660,11420,11500,8421.628906,14962300
05/09/2007,11600,11700,11380,11380,8333.755859,19629900
06/09/2007,11240,11500,11220,11500,8421.628906,17740550
07/09/2007,11500,11500,11320,11500,8421.628906,15746950
10/09/2007,11260,11280,11120,11260,8245.87793,17560000
11/09/2007,11300,11460,11220,11340,8304.462891,13712100
12/09/2007,11360,11400,11180,11200,8201.93457,14680300
13/09/2007,11200,11340,11020,11240,8231.231445,24396000
14/09/2007,11200,11220,11040,11120,8143.354492,24298800
17/09/2007,11020,11040,10880,10900,7982.240723,21488750
18/09/2007,10900,10960,10760,10840,7938.305664,23761000
19/09/2007,11060,11180,10960,11040,8084.76709,28984400
20/09/2007,10940,11040,10800,10920,7996.889648,29019850
21/09/2007,10800,10860,10640,10680,7821.134766,39467450
27/09/2007,11000,11160,10860,11160,8172.64502,49918900
28/09/2007,11520,11540,11400,11500,8421.628906,42891650
01/10/2007,11520,11540,11340,11460,8392.34082,16355000
02/10/2007,11580,11700,11520,11580,8480.217773,30136750
04/10/2007,11260,11400,11200,11300,8275.169922,40348550
05/10/2007,11320,11340,10960,11060,8099.413574,29788950
08/10/2007,11080,11160,10820,11020,8070.120117,28390800
09/10/2007,10820,10900,10660,10740,7865.07373,40724950
10/10/2007,10900,11060,10760,11040,8084.76709,32597150
11/10/2007,11060,11180,10860,11100,8128.705566,30210150
12/10/2007,11020,11440,10940,11140,8158.001465,56563250
15/10/2007,11160,11240,10760,10840,7938.305664,33940050
16/10/2007,10540,10640,10260,10300,7542.854004,66853950
17/10/2007,10320,10440,10160,10300,7542.854004,35884300
18/10/2007,10400,10520,10320,10440,7645.375977,30044750
19/10/2007,10580,10960,10380,10800,7909.013672,48519450
22/10/2007,10420,10660,10380,10440,7645.375977,32305000
23/10/2007,10500,10600,10440,10440,7645.375977,31971400
24/10/2007,10520,10520,10180,10260,7513.562012,40471500
25/10/2007,10220,10360,10000,10140,7425.682617,37307700
26/10/2007,10220,10640,10060,10640,7791.842285,51448600
29/10/2007,10800,11000,10700,10900,7982.240723,40179750
30/10/2007,10900,11000,10740,10880,7967.599121,19168350
31/10/2007,10940,11020,10860,11000,8055.475098,27734300
01/11/2007,11100,11140,10860,10980,8040.830566,26799350
02/11/2007,10800,10960,10760,10800,7909.013672,23918650
05/11/2007,10700,10740,10520,10560,7733.255859,26480000
06/11/2007,10460,10960,10460,10960,8026.18457,30758950
07/11/2007,10980,11460,10940,11400,8348.402344,58695000
08/11/2007,11160,11240,10720,10720,7850.428711,43765000
09/11/2007,10780,11000,10680,10800,7909.013672,31995250
12/11/2007,10600,10680,10480,10640,7791.842285,25916650
13/11/2007,10500,10780,10460,10640,7791.842285,25363050
14/11/2007,10900,10960,10760,10940,8011.538574,29997800
15/11/2007,10920,11420,10900,11400,8348.402344,51098250
16/11/2007,11160,11340,11080,11140,8158.001465,24037250
19/11/2007,11160,11220,10820,10820,7923.656738,22000000
20/11/2007,10600,10700,10520,10620,7777.191895,21515000
21/11/2007,10620,10620,10280,10300,7542.854004,33101550
22/11/2007,10200,10780,10180,10780,7894.36377,38170600
23/11/2007,10700,11200,10700,11140,8158.001465,42924150
26/11/2007,11220,11280,10940,11260,8245.87793,27535000
27/11/2007,11120,11120,10600,10780,7894.36377,33944200
28/11/2007,10860,11040,10720,10880,7967.599121,24418850
29/11/2007,11100,11380,11040,11340,8304.462891,44743400
30/11/2007,11340,11460,11240,11300,8275.169922,29659800
03/12/2007,11100,11360,10880,11320,8289.816406,23272050
04/12/2007,11420,11620,11360,11500,8421.628906,20623650
05/12/2007,11480,11880,11420,11640,8524.158203,23025000
06/12/2007,11960,12240,11940,12240,8963.546875,56259050
07/12/2007,12260,12340,12080,12160,8904.961914,30236750
10/12/2007,12260,12280,12120,12280,8992.836914,22600750
11/12/2007,12280,12280,12060,12060,8831.730469,22424900
12/12/2007,11820,12000,11720,11960,8758.499023,30155400
13/12/2007,11920,11980,11660,11800,8641.326172,34333850
14/12/2007,11660,11760,11480,11620,8509.511719,20064850
17/12/2007,11360,11540,11200,11200,8201.93457,26290000
18/12/2007,11000,11280,10980,11200,8201.93457,21710000
20/12/2007,11180,11360,11080,11180,8187.29248,21968250
21/12/2007,11240,11280,11020,11200,8201.93457,18360750
24/12/2007,11240,11600,11240,11560,8465.571289,18874300
26/12/2007,11580,11680,11440,11520,8436.279297,10745000
27/12/2007,11480,11560,11400,11400,8458.539063,11911800
28/12/2007,11300,11340,11120,11120,8250.786133,14681800
02/01/2008,11180,11200,10840,10880,8072.712402,18047200
03/01/2008,10760,11060,10640,10920,8102.38916,19346500
04/01/2008,10920,10960,10760,10780,7998.510742,17997350
07/01/2008,10360,10480,10340,10380,7701.723145,39787200
08/01/2008,10380,10480,10320,10320,7657.201172,24783700
09/01/2008,10340,10580,10260,10500,7790.758301,23865450
10/01/2008,10440,10580,10320,10320,7657.201172,31551350
11/01/2008,10360,10520,10220,10320,7657.201172,23425150
14/01/2008,10280,10520,10280,10500,7790.758301,22167000
15/01/2008,10660,10820,10420,10640,7894.637207,40283950
16/01/2008,10400,10800,10360,10600,7864.955078,49448100
17/01/2008,10740,11200,10720,11200,8310.139648,42213900
18/01/2008,11040,11440,10960,11340,8414.020508,35586400
21/01/2008,11220,11460,11160,11280,8369.501953,25085050
22/01/2008,11000,11160,10720,10720,7953.995605,43213650
23/01/2008,11040,11120,10760,10800,8013.354004,36303850
24/01/2008,11020,11240,10980,11120,8250.786133,27902000
25/01/2008,11120,11400,11080,11220,8324.981445,26107500
28/01/2008,11060,11300,10720,10780,7998.510742,27213200
29/01/2008,10920,11200,10880,11160,8280.463867,21471250
30/01/2008,11340,11620,11200,11420,8473.378906,35769400
31/01/2008,11580,11940,11420,11900,8829.525391,46767100
01/02/2008,12020,12100,11560,11720,8695.96875,28352100
04/02/2008,12040,12240,12000,12240,9081.799805,46921550
05/02/2008,12100,12360,12020,12260,9096.636719,23207550
11/02/2008,11820,12020,11680,11680,8666.290039,28841250
12/02/2008,11700,11760,11460,11460,8503.057617,18513050
13/02/2008,11760,11760,11400,11480,8517.897461,21558700
14/02/2008,11660,11860,11600,11860,8799.852539,28837050
15/02/2008,11720,11800,11500,11720,8695.96875,20001000
18/02/2008,11640,11740,11420,11540,8562.414063,18412450
19/02/2008,11600,11740,11540,11740,8710.810547,16641000
20/02/2008,11740,11800,11520,11560,8577.253906,18171450
21/02/2008,11580,11920,11580,11880,8814.686523,21269600
22/02/2008,11640,11740,11600,11640,8636.613281,15574600
25/02/2008,11560,11640,11500,11620,8621.773438,15236300
26/02/2008,11620,11720,11380,11420,8473.378906,12393550
27/02/2008,11460,11720,11380,11560,8577.253906,13882800
28/02/2008,11680,11700,11460,11600,8606.932617,14536100
29/02/2008,11540,11540,11200,11200,8310.139648,22988800
03/03/2008,10900,11040,10840,10980,8146.910156,22136800
04/03/2008,11000,11220,11000,11040,8191.425781,16975550
05/03/2008,11020,11320,11020,11240,8339.822266,21097000
06/03/2008,11260,11500,11160,11240,8339.822266,18850600
07/03/2008,11000,11100,10940,11000,8161.747559,20272750
10/03/2008,10960,11220,10900,11080,8221.108398,17898000
11/03/2008,10960,11180,10940,11100,8235.944336,31354900
12/03/2008,11320,11400,11160,11200,8310.139648,24374050
13/03/2008,11020,11180,10940,11000,8161.747559,30835150
14/03/2008,11100,11140,10860,10940,8117.231445,22180950
17/03/2008,11060,11180,10900,11000,8161.747559,40741250
18/03/2008,11040,11440,11040,11360,8428.859375,42480400
19/03/2008,11640,11860,11600,11820,8770.167969,35035300
20/03/2008,11700,12120,11580,12120,8992.760742,32334250
21/03/2008,12180,12200,12040,12140,9007.599609,21574750
24/03/2008,12080,12120,11900,11980,8888.880859,10591650
25/03/2008,12220,12300,12100,12200,9052.120117,21415850
26/03/2008,12380,12380,12180,12240,9081.799805,15949800
27/03/2008,12120,12160,11920,12100,8977.920898,20926650
28/03/2008,12100,12360,12060,12260,9096.636719,25343000
31/03/2008,12340,12580,12240,12460,9245.032227,29338650
01/04/2008,12560,12820,12360,12720,9437.947266,33978600
02/04/2008,13040,13240,13020,13220,9808.9375,38936050
03/04/2008,13220,13340,13120,13240,9823.774414,21675750
04/04/2008,13240,13240,12940,13000,9645.701172,17505650
07/04/2008,12920,13220,12920,13000,9645.701172,18348000
08/04/2008,12860,12960,12720,12920,9586.344727,17081100
10/04/2008,12860,13240,12780,13120,9734.739258,33709550
11/04/2008,13200,13600,13200,13600,10090.88672,39799750
14/04/2008,13400,13560,13240,13560,10061.20703,21013800
15/04/2008,13560,13580,13160,13160,9764.416016,19635700
16/04/2008,13200,13300,12940,13020,9660.541992,25146850
17/04/2008,13360,13420,13200,13220,9808.9375,20221950
18/04/2008,13240,13540,13240,13300,9868.293945,25224400
21/04/2008,13500,13520,13320,13480,10001.84863,21483300
22/04/2008,13400,13580,13360,13500,10016.69043,18359750
23/04/2008,13360,13500,13060,13060,9690.21875,25400650
24/04/2008,13180,13420,13100,13220,9808.9375,25118900
25/04/2008,13400,13800,13320,13800,10239.2832,50257700
28/04/2008,13920,14380,13840,14320,10625.1123,38231450
29/04/2008,14340,14360,14120,14200,10536.0752,21729700
30/04/2008,14180,14360,14100,14220,10550.91113,31382450
01/05/2008,14220,14220,14220,14220,10550.91113,0
02/05/2008,14660,14680,14480,14620,10847.70508,50417500
05/05/2008,14620,14620,14620,14620,10847.70508,0
06/05/2008,14700,14900,14640,14900,11055.45801,38358100
07/05/2008,14760,14900,14640,14820,10996.09766,22328750
08/05/2008,14500,14600,14380,14560,10803.18359,34440750
09/05/2008,14640,14660,14140,14180,10521.23242,29085550
12/05/2008,14180,14180,14180,14180,10521.23242,0
13/05/2008,14360,14700,14200,14700,10907.06445,30044650
14/05/2008,14640,14760,14580,14760,10951.5791,20052950
15/05/2008,14800,15280,14800,15280,11337.40918,27487700
16/05/2008,15200,15280,14980,15200,11278.0498,30207500
19/05/2008,15200,15260,14560,14560,10803.18359,31627250
20/05/2008,14560,14580,14060,14260,10580.59082,45623100
21/05/2008,14040,14520,14020,14360,10654.79199,23699200
22/05/2008,14240,14400,14080,14260,10580.59082,18129850
23/05/2008,14200,14460,14140,14140,10491.55273,14702850
26/05/2008,13980,14000,13440,13580,10076.04883,42225400
27/05/2008,13800,14100,13780,14040,10417.35742,18241350
28/05/2008,14360,14360,13800,13840,10268.96191,20754200
29/05/2008,14080,14600,13940,14600,10832.86523,24855000
30/05/2008,14580,14820,14500,14820,10996.09766,24669600
02/06/2008,14700,14820,14500,14520,10773.50488,19869800
03/06/2008,14440,14440,14060,14080,10447.03711,20968200
04/06/2008,14060,14400,14060,14260,10580.59082,14337000
05/06/2008,14360,14360,14140,14180,10521.23242,18126850
06/06/2008,14180,14180,14180,14180,10521.23242,0
09/06/2008,13680,13840,13640,13720,10179.9248,30999100
10/06/2008,13740,13820,13300,13320,9883.134766,28005300
11/06/2008,13380,13760,13340,13620,10105.72754,23986150
12/06/2008,13380,13560,13260,13260,9838.616211,45085450
13/06/2008,13440,13840,13320,13480,10001.84863,26490150
16/06/2008,13700,13820,13600,13820,10254.12305,16767250
17/06/2008,13820,13900,13620,13760,10209.60352,18272550
18/06/2008,13620,14080,13620,14080,10447.03711,15103800
19/06/2008,13920,13940,13500,13500,10016.69043,25826000
20/06/2008,13760,13760,13300,13360,9912.814453,21409450
23/06/2008,13040,13260,13040,13160,9764.416016,20438500
24/06/2008,13200,13280,13080,13180,9779.257813,15685550
25/06/2008,13160,13220,12880,13100,9719.898438,22329450
26/06/2008,13200,13400,13120,13300,9868.293945,19907250
27/06/2008,12920,13000,12740,12860,9549.00293,25576850
